frame_idx,timestamp_s,tap_idx,range_m,magnitude,threshold,range_rate_m_s
1617,16.012711,12,1.8,758.314148,729.810853,0.801
1621,16.05296,12,1.8,1581.773682,1521.405805,0.9078
1621,16.05296,14,2.1,730.986633,548.90027,0.7009
1621,16.05296,31,4.65,263.356659,260.071774,-0.1079
1622,16.063051,12,1.8,2183.662109,1193.272774,1.1219
1622,16.063051,14,2.1,1098.80835,529.095235,0.8936
1623,16.073022,12,1.8,2377.452393,1524.074965,-1.0813
1623,16.073022,14,2.1,1271.606567,696.690466,-1.0184
1624,16.082994,12,1.8,1899.780884,1332.613575,-1.0669
1624,16.082994,14,2.1,1105.994141,694.858013,1.0534
1625,16.092965,14,2.1,961.36261,545.055473,-0.9351
1627,16.11265,15,2.25,426.644501,336.292044,0.6885
1628,16.122363,31,4.65,283.126556,256.061526,-0.029
1631,16.15274,13,1.95,1229.27063,1127.161302,1.0232
1631,16.15274,15,2.25,522.021606,311.548991,-0.3536
1633,16.173281,13,1.95,530.935242,501.125058,1.1132
1636,16.204531,13,1.95,1027.896973,998.298011,0.837
1636,16.204531,15,2.25,521.980103,427.594945,0.6708
1637,16.208936,15,2.25,478.424469,448.656324,0.6787
1638,16.213341,13,1.95,1289.602661,1185.314506,0.6815
1638,16.213341,16,2.4,637.326721,419.421823,0.6915
1639,16.225667,13,1.95,1167.697632,777.181012,0.6853
1639,16.225667,16,2.4,596.648621,478.89892,0.8894
1640,16.237993,14,2.1,1395.322754,1095.160641,0.4334
1644,16.282663,16,2.4,460.071106,378.161828,0.5362
1645,16.292672,16,2.4,684.944824,533.146477,0.6276
1646,16.302681,14,2.1,1935.141113,1529.340132,0.3993
1646,16.302681,16,2.4,920.848389,596.159368,0.7705
1647,16.307502,14,2.1,2023.142456,1598.412809,0.4549
1647,16.307502,16,2.4,1100.590576,743.392646,0.4236
1653,16.371782,16,2.4,306.973083,263.378797,0.4208
1658,16.412883,18,2.7,238.004974,201.870117,-0.9805
1660,16.433299,17,2.55,242.056702,199.581689,-0.0373
1661,16.443507,17,2.55,286.331818,203.516883,0.3758
1662,16.453715,16,2.4,291.046478,225.064758,-0.5238
1663,16.463677,16,2.4,278.83252,248.088224,0.5645
1673,16.564811,16,2.4,162.598526,150.221916,0.7942
1677,16.603152,18,2.7,210.810654,198.751572,-0.3219
1678,16.612849,18,2.7,327.344055,276.815992,0.4879
1681,16.64359,16,2.4,618.193542,458.317981,1.0297
1687,16.703111,18,2.7,786.100525,599.007137,1.0577
1688,16.712533,16,2.4,1799.701782,1532.86063,0.9965
1688,16.712533,18,2.7,951.040039,544.132358,0.9089
1707,16.90403,17,2.55,994.364868,924.481743,1.0582
1707,16.90403,20,3.0,585.694336,459.899668,0.9
1710,16.933635,20,3.0,402.062897,290.816566,0.8046
1715,16.985893,20,3.0,477.661713,276.210907,0.0733
1716,16.996365,18,2.7,950.661438,620.4492,-1.099
1716,16.996365,20,3.0,614.41626,361.785492,0.7058
1717,17.00462,18,2.7,1202.772705,1037.310407,0.9302
1717,17.00462,20,3.0,713.201111,519.851124,0.9197
1721,17.122989,20,3.0,443.461243,439.985567,0.8484
1722,17.159693,18,2.7,812.90271,809.027337,0.9874
1722,17.159693,20,3.0,450.205658,371.869897,0.6356
1726,17.194209,20,3.0,381.041779,359.721252,-1.0679
1727,17.203262,20,3.0,507.870148,334.17327,0.9956
1728,17.212315,20,3.0,460.52121,441.993969,-0.4398
1729,17.222533,18,2.7,815.288391,675.668229,-1.1354
1729,17.222533,21,3.15,438.622986,262.334029,1.1362
1730,17.232752,19,2.85,850.85321,601.372282,1.1156
1730,17.232752,21,3.15,484.076691,360.154046,1.145
1731,17.242971,19,2.85,880.961975,628.393075,-1.1336
1731,17.242971,21,3.15,538.604736,400.994073,1.1278
1732,17.25319,19,2.85,764.141174,408.407441,1.1422
1732,17.25319,21,3.15,415.595581,256.90562,-1.0379
1733,17.263296,19,2.85,686.46344,449.123225,-1.026
1733,17.263296,21,3.15,430.905548,280.557377,-1.0024
1734,17.273401,18,2.7,677.067444,500.352574,-1.1445
1734,17.273401,21,3.15,462.271942,232.177721,-1.1013
1735,17.283506,19,2.85,579.93103,434.368408,-1.0179
1735,17.283506,21,3.15,394.061432,256.927305,-1.0625
1736,17.293612,21,3.15,318.336365,236.93169,-1.0665
1739,17.323154,19,2.85,783.303162,707.727412,-1.0141
1739,17.323154,21,3.15,494.431885,393.509166,-1.0728
1741,17.343539,21,3.15,460.330841,383.298453,-0.4425
1744,17.373521,20,3.0,599.19873,567.112692,-0.8575
1745,17.383415,20,3.0,712.078979,590.983126,-0.9872
1745,17.383415,22,3.3,440.654449,235.630243,0.6337
1746,17.39331,20,3.0,910.185303,877.102749,1.0433
1746,17.39331,22,3.3,504.824646,220.447049,0.185
1747,17.403223,20,3.0,1032.883667,872.835988,-0.5965
1747,17.403223,22,3.3,620.260986,469.725066,0.9847
1748,17.413135,22,3.3,380.818329,316.391457,-0.3702
1750,17.433177,22,3.3,504.386292,498.88798,0.9158
1751,17.443197,20,3.0,764.874878,632.962617,-1.1097
1751,17.443197,22,3.3,474.264252,297.869652,-0.6595
1752,17.453218,20,3.0,794.034241,601.63782,1.1032
1752,17.453218,22,3.3,473.10022,397.423364,0.7105
1753,17.463091,20,3.0,971.570374,877.334086,-1.0144
1753,17.463091,22,3.3,570.527954,359.04287,-0.6059
1754,17.472963,22,3.3,535.079834,479.089357,0.746
1755,17.482836,20,3.0,996.903809,857.619733,-1.093
1755,17.482836,23,3.45,591.585205,544.743382,1.0611
1756,17.492708,20,3.0,1119.443359,967.972476,1.0189
1756,17.492708,23,3.45,666.163757,379.21688,-0.868
1757,17.502896,20,3.0,916.181946,772.536132,1.1107
1757,17.502896,23,3.45,602.410278,413.295913,0.8059
1758,17.513084,21,3.15,1284.0896,830.626111,0.9326
1758,17.513084,23,3.45,815.56311,499.96809,1.0912
1759,17.523464,23,3.45,578.763367,380.276825,1.0837
1760,17.533845,21,3.15,1022.681335,910.047282,1.1414
1760,17.533845,23,3.45,634.779907,404.912024,0.8737
1761,17.544225,23,3.45,528.02832,320.280717,1.105
1762,17.554605,23,3.45,467.071228,350.1779,0.7413
1763,17.564372,21,3.15,781.030518,653.489261,0.8983
1763,17.564372,23,3.45,439.585327,305.536992,0.7348
1765,17.583905,23,3.45,366.597626,340.691075,0.8069
1766,17.593672,23,3.45,407.07785,306.348641,-0.8076
1770,17.633136,23,3.45,285.293365,235.777002,1.0201
1772,17.652983,23,3.45,305.515594,214.978525,1.0326
1775,17.683722,23,3.45,392.723877,308.734331,1.0091
1777,17.703593,24,3.6,225.551147,214.695268,1.0489
1787,17.809206,22,3.3,600.860901,547.367415,1.0065
1787,17.809206,24,3.6,286.939758,226.616828,0.959
1788,17.81337,24,3.6,425.981293,260.968739,0.9851
1789,17.82632,24,3.6,341.406189,296.393681,0.7458
1806,18.003384,25,3.75,266.982269,168.224045,-0.5184
1807,18.012914,23,3.45,632.707336,393.1191,-1.0095
1807,18.012914,25,3.75,403.075623,218.349367,0.5118
1809,18.032853,26,3.9,164.696503,139.271305,-0.3304
1812,18.064084,25,3.75,245.145706,243.160942,-0.4544
1813,18.074114,26,3.9,188.029327,178.64498,-1.1018
1828,18.222484,26,3.9,120.6297,116.303441,0.3069
1855,18.503126,27,4.05,177.085236,100.379969,0.4451
1872,18.673241,29,4.35,122.575081,103.696053,-0.033
1886,18.814105,31,4.65,177.676544,146.128028,0.0733
1888,18.83446,31,4.65,140.081284,115.852441,-0.7841
1896,18.926384,27,4.05,350.906769,335.606846,0.1939
1897,18.929869,27,4.05,341.255737,305.475642,0.251
1897,18.929869,29,4.35,164.051926,112.280165,0.1182
1906,19.03631,28,4.2,173.768402,139.02485,0.1555
1907,19.038251,29,4.35,129.000839,112.845123,-0.1214
1910,19.062404,28,4.2,167.659348,155.08558,-0.0612
1922,19.224837,28,4.2,194.934067,146.485388,-0.3046
1926,19.255328,28,4.2,207.799194,166.324447,-0.2221
1927,19.257596,28,4.2,160.003967,103.004762,-0.0046
1928,19.259862,28,4.2,178.468567,133.360533,-0.6151
1929,19.268678,26,3.9,320.073517,298.985626,-0.2145
1929,19.268678,28,4.2,142.987473,77.34369,-0.3505
1946,19.423295,29,4.35,160.27475,124.168687,-0.3465
1952,19.484721,28,4.2,210.551086,184.320128,-0.1661
1957,19.537731,26,3.9,442.595276,295.521062,-0.6862
1970,19.673177,25,3.75,483.848816,431.40288,-0.6688
